WRINV_NO,FIRE_TYPE_NM,BLDG_SRTFRM_NM,BLDG_STRCTR_NM,BLDG_SRTRF_NM,BLDG_RSCU_DNGCT,GRND_NOFL,UDGD_NOFL,BLDG_GFA,BTTM_AREA,BLDG_STTS_NM,SPFPTG_NM,SMTPR_LCLSF_NM,SMTPR_SCLSF_NM,DTH_CNT,INJPSN_CNT,HNL_DAM_CNT,PRPT_DAM_AMT,DOW_NM,FRSTN_NM,CNTR_NM,RCPT_DT,DSPT_DT,GRNDS_ARVL_DT,BGNN_POTFR_DT,PRFECT_POTFR_DT,CBK_DT,DSPT_REQ_HR,FIRE_SUPESN_HR,CTPV_NM,SGG_NM,FRSTN_GRNDS_DSTNC,CNTR_GRNDS_DSTNC,LFDAU_GRNDS_DSTNC,IGTN_HTSRC_NM,IGTN_HTSRC_SCLSF_NM,IGTN_DMNT_LCLSF_NM,IGTN_DMNT_SCLSF_NM,FRST_IGOBJ_LCLSF_NM,FRST_IGOBJ_SCLSF_NM,IGTN_ISTR_LCLSF_NM,IGTN_ISTR_SCLSF_NM,CMBS_EXPOBJ_LCLSF_NM,CMBS_EXPOBJ_SCLSF_NM,FCLT_PLC_LCLSF_NM,FCLT_PLC_MCLSF_NM,FCLT_PLC_SCLSF_NM,IGTN_FLR_NM,SO_AREA,FIRE_INSRNC_OBLG_TRGT_YN,ARSON_MNG_TRGT_YN,MUB_YN,VHCL_PLC_NM,VHCL_IGTN_PSTN_NM,FND_FIRE_SE_NM,FND_IGTN_PSTN_NM,HR_UNIT_ARTMP,HR_UNIT_WSPD_INFO,WNDRCT_BRNG,HR_UNIT_HUM
230223133120892,"건축,구조물",양식(옥),철근콘크리트조,슬라브가,1.0,1,0,45.0,45.0,사용중,,가스,액화석유가스(LPG),0,0,0,5590,목,고창소방서,고창119안전센터,20230223110703,20230223110735,20230223111102,20230223112929,20230223122120,20230223130856,000207,004218,전북특별자치도,고창군,1,1,0.0,"마찰, 전도, 복사","마찰, 전도, 복사",부주의,음식물 조리중,가구,기타(가구),주방기기,가스렌지,가구,기타(가구),주거,단독주택,단독주택,1.0,0.0,N,N,N,,,,,4.4,0~4 m/s,북,58.0
230223215543477,"건축,구조물",양식(옥),철근콘크리트조,슬라브가,1.0,4,1,6269.0,1544.0,사용중,근린생활시설,,,0,0,0,62925,목,용인소방서,역북119안전센터,20230223182714,20230223182806,20230223182838,20230223184642,20230223184901,20230223202142,000032,001223,경기도,용인시 처인구,0,0,0.0,"불꽃, 불티","불꽃, 불티",부주의,"불씨,불꽃,화원방치",식품,기타(식품),,,기타,기타,생활서비스,음식점,한식,2.0,391.0,N,Y,N,,,,,5.7,0~4 m/s,서,49.0
230223173047801,"건축,구조물",기타 식,블록조,스레트가,1.0,1,,80.0,80.0,공가,,,,0,0,0,1625,목,장성소방서,삼계119안전센터,20230223133307,20230223133326,20230223134240,20230223135240,20230223142040,20230223142540,000554,002280,전라남도,장성군,24,7,0.0,"불꽃, 불티","불꽃, 불티",부주의,"불씨,불꽃,화원방치","종이,목재,건초등",건초,,,"종이,목재,건초등",건초,기타서비스,기타건축물,기타 건축물,1.0,3.0,N,N,N,,,,,10.5,0~4 m/s,북,33.0
230223190631706,"건축,구조물",한식(옥),블록조,칼라피복철판,1.0,1,0,100.0,100.0,사용중,,,,0,0,0,13256,목,동해소방서,묵호119안전센터,20230223130845,20230223130923,20230223131236,20230223133218,20230223151924,20230223154114,000193,007608,강원특별자치도,동해시,2,2,0.0,"불꽃, 불티","불꽃, 불티",부주의,가연물 근접방치,"종이,목재,건초등",종이,,,"종이,목재,건초등",종이,주거,단독주택,단독주택,1.0,10.0,N,N,N,,,,,10.0,0~4 m/s,동,40.0
230123202223724,기타(쓰레기 화재등),,,,,,,,,,,,,0,0,0,104,월,강남소방서,역삼119안전센터,20230123192543,20230123192630,20230123192954,20230123193300,20230123193300,20230123200004,000204,000186,서울특별시,강남구,3,1,0.0,"담뱃불, 라이터불","담뱃불, 라이터불",부주의,담배꽁초,쓰레기류,재활용,,,,,기타,야외,쓰레기,,2.0,N,N,N,,,,,-0.7,0~4 m/s,북서,57.0
230127232623401,기타(쓰레기 화재등),,,,,,,,,,,,,0,0,0,70,금,김해서부소방서,장유119안전센터,20230127202146,20230127202231,20230127202636,20230127202835,20230127203116,20230127203119,000245,000280,경상남도,김해시,9,1,0.0,"담뱃불, 라이터불","담뱃불, 라이터불",기타,기타,쓰레기류,쓰레기,,,쓰레기류,쓰레기,기타,야외,쓰레기,,,N,N,N,,,,,-3.5,0~4 m/s,북,29.0
230128004424682,"건축,구조물",양식(옥),철근콘크리트조,슬라브가,1.0,14,1,7776.0,535.0,사용중,공동주택,전기,380/220V이상 상용전원,0,0,0,8,금,노원소방서,하계119안전센터,20230127231544,20230127231640,20230127232132,20230127232206,20230127232206,20230128001006,000292,000034,서울특별시,노원구,2,2,0.0,작동기기,작동기기,전기적 요인,과부하/과전류,"전기,전자","콘센트, 스위치류",배선/배선기구,기타(배선/배선기구),,,주거,공동주택,아파트,2.0,0.0,N,Y,N,,,,,-11.9,0~4 m/s,북동,62.0
230128114056934,"자동차,철도차량",,,,,,,,,,,유류,경유,0,0,0,3300,토,동부소방서,오창안전센터,20230128095955,20230128100107,20230128100551,20230128101500,20230128102416,20230128112756,000284,001105,충청북도,청주시 청원구,16,3,0.0,작동기기,작동기기,기계적 요인,"오일,연료누설","자동차,철도차량,선박,항공기",오일류,"차량, 선박부품",엔진,,,"자동차,철도차량",자동차,화물자동차,,,N,N,N,일반도로,엔진룸,,,-4.1,0~4 m/s,남서,39.0
230127173046046,"건축,구조물",양식(옥),벽돌조,샌드위치패널,1.0,1,0,176.0,176.0,사용중,,고체연료,나무,0,0,0,119244,금,곡성소방서,곡성119안전센터,20230127115631,20230127115706,20230127120114,20230127123303,20230127133712,20230127154754,000248,005758,전라남도,곡성군,41,1,1.0,"불꽃, 불티","불꽃, 불티",기계적 요인,정비불량,"종이,목재,건초등",종이,계절용 기기,화목보일러,위험물등,등유,주거,단독주택,단독주택,1.0,0.0,N,N,N,,,,,-2.7,5~8 m/s,북서,61.0
230127202733924,"건축,구조물",양식(옥),철근콘크리트조,슬라브가,1.0,4,1,584.0,136.0,사용중,,가스,부탄가스,0,0,0,41,금,부천소방서,여월119안전센터,20230127184426,20230127184530,20230127185249,20230127185358,20230127185358,20230127193050,000439,000069,경기도,부천시,4,2,0.0,"불꽃, 불티","불꽃, 불티",부주의,"불씨,불꽃,화원방치","침구,직물류","기타(침구,직물류)",주방기기,기타(주방기기),"침구,직물류",의류,주거,공동주택,다세대주택,2.0,0.0,N,N,N,,,,,-7.0,0~4 m/s,북서,45.0
230128144642695,"건축,구조물",양식(옥),철근콘크리트조,슬라브가,,7,1,5869.0,821.0,사용중,근린생활시설,가스,액화천연가스(LNG),0,0,0,22,토,유성소방서,노은119안전센터,20230128132514,20230128132514,20230128132933,20230128132933,20230128132933,20230128134113,000259,000000,대전광역시,유성구,8,1,0.0,"마찰, 전도, 복사","마찰, 전도, 복사",부주의,"기기(전기, 기계 등) 사용.설치부주의",식품,튀김유,주방기기,튀김기,,,생활서비스,음식점,패스트푸드(휴게),1.0,0.0,N,Y,N,,,,,-2.4,0~4 m/s,남서,51.0
230125185032907,"건축,구조물",양식(옥),철근콘크리트조,슬라브가,1.0,6,1,2566.0,369.0,사용중,근린생활시설,전기,380/220V이상 상용전원,0,1,1,238,수,이동119안전센터,,20230125142723,20230125142832,20230125143250,20230125143250,20230125143250,20230125153212,000258,000000,경상남도,창원시 진해구,3,1,0.0,작동기기,작동기기,전기적 요인,미확인단락,"전기,전자","전기, 전자기기 기판",계절용 기기,기타(계절용기기),,,교육시설,"연구,학원",일반학원,3.0,0.0,N,Y,N,,,,,-2.0,0~4 m/s,동,20.0
230128015913018,"건축,구조물",양식(옥),철골조,슬라브가,1.0,2,1,147.0,75.0,사용중,근린생활시설,전기,380/220V이상 상용전원,0,0,0,288,금,용산소방서,이촌119안전센터,20230127185025,20230127185057,20230127185334,20230127185600,20230127185600,20230127193900,000157,000146,서울특별시,용산구,2,0,0.0,작동기기,작동기기,전기적 요인,과부하/과전류,"전기,전자",전선피복,계절용 기기,열선,합성수지,"플라스틱, PVC, 비닐, 장판",운수자동차시설,자동차시설,카센터,1.0,0.0,N,N,N,,,,,-6.7,0~4 m/s,동,36.0
230127185014115,기타(쓰레기 화재등),,,,,,,,,,,,,0,0,0,2,금,울주소방서,언양119안전센터,20230127180257,20230127180335,20230127180900,20230127181430,20230127181610,20230127184021,000325,000430,울산광역시,울주군,17,7,0.0,미상(발화원인),미상(발화원인),미상,미상,"종이,목재,건초등",건초,,,,,기타,야외,공터,,,N,N,N,,,,,-2.9,9~12 m/s,서,25.0
230129220749816,"건축,구조물",조립식,샌드위치패널조,샌드위치패널,1.0,1,0,84.0,84.0,사용중,,,,0,1,1,27440,일,고창소방서,고창119안전센터,20230129191028,20230129191146,20230129192724,20230129195346,20230129202043,20230129213015,000938,003199,전북특별자치도,고창군,12,8,0.0,"마찰, 전도, 복사","마찰, 전도, 복사",부주의,"기기(전기, 기계 등) 사용.설치부주의",합성수지,스티로폼,,,,,주거,단독주택,단독주택,1.0,0.0,N,N,N,,,,,2.1,0~4 m/s,서,66.0
230130182326805,"건축,구조물",양식(옥),철근콘크리트조,슬라브가,1.0,18,1,5710.0,389.0,사용중,복합건축물,,,0,0,0,5,월,구로소방서,수궁119안전센터,20230130165505,20230130165558,20230130170019,20230130170019,20230130170019,20230130172000,000261,000000,서울특별시,구로구,2,1,0.0,작동기기,작동기기,부주의,음식물 조리중,기타,기타,,,,,"판매,업무시설",일반업무,오피스텔,1.0,0.0,N,N,N,,,,,3.1,0~4 m/s,동,36.0
230129063153229,"건축,구조물",양식(옥),벽돌조,슬라브가,1.0,4,0,246.0,68.0,사용중,,전기,380/220V이상 상용전원,0,0,0,139,일,동래소방서,연산119안전센터,20230129045745,20230129045825,20230129050317,20230129050506,20230129050506,20230129053620,000292,000109,부산광역시,연제구,3,3,0.0,작동기기,작동기기,기계적 요인,"과열, 과부하","전기,전자","전기, 전자기기 케이스","조명, 간판",형광등,,,주거,단독주택,다가구주택(원룸포함),1.0,0.0,N,N,N,,,,,-3.8,0~4 m/s,서,60.0
230129183403933,"건축,구조물",조립식,샌드위치패널조,샌드위치패널,3.0,1,0,1283.0,1283.0,사용중,공장,전기,380/220V이상 상용전원,0,0,0,1930,일,김천소방서,아포119안전센터,20230129160105,20230129160138,20230129161136,20230129161542,20230129163500,20230129170719,000598,001404,경상북도,김천시,21,4,0.0,작동기기,작동기기,부주의,"기기(전기, 기계 등) 사용.설치부주의","전기,전자","전기, 전자기기 케이스",계절용 기기,전기히터/스토브,"침구,직물류",부직포,산업시설,공장시설,금속기계 및 기구공업,1.0,0.0,N,N,N,,,,,4.3,0~4 m/s,북서,36.0
230206105604723,"건축,구조물",양식(옥),철골조,샌드위치패널,1.0,1,0,540.0,540.0,사용중,동식물관련시설,전기,380/220V이상 상용전원,0,0,0,1195,월,양산소방서,물금119안전센터,20230206060300,20230206060348,20230206062215,20230206062215,20230206062215,20230206100125,001107,000000,경상남도,양산시,12,12,12.0,작동기기,작동기기,전기적 요인,과부하/과전류,합성수지,"플라스틱, PVC, 비닐, 장판",전기설비,배전반/분전반,"전기,전자","전기, 전자기기 케이스",산업시설,동식물시설,돈사,1.0,540.0,N,Y,N,,,,,-5.8,0~4 m/s,북서,71.0
230205193857925,"건축,구조물",양식(옥),철근콘크리트조,기타 즙,1.0,4,0,575.0,208.0,사용중,,,,0,0,0,932,일,일산소방서,풍동119안전센터,20230205170544,20230205170641,20230205171224,20230205171850,20230205172145,20230205184747,000343,000561,경기도,고양시 일산동구,3,1,0.0,"담뱃불, 라이터불","담뱃불, 라이터불",부주의,담배꽁초,쓰레기류,쓰레기,,,,,주거,공동주택,다세대주택,4.0,0.0,N,N,N,,,,,4.7,0~4 m/s,남동,61.0
230206171008274,기타(쓰레기 화재등),,,,,,,,,,,,,0,0,0,6387,목,고령소방서,대가야119안전센터,20230206134438,20230206134538,20230206135838,20230206135938,20230206140038,20230206162038,000780,000120,경상북도,고령군,7,7,0.0,작동기기,작동기기,전기적 요인,과부하/과전류,합성수지,"플라스틱, PVC, 비닐, 장판",,,,,기타,야외,기타야외,,,N,N,N,,,,,10.4,0~4 m/s,남동,22.0
230206155115286,"건축,구조물",양식(옥),철골조,샌드위치패널,1.0,3,0,3594.0,3594.0,사용중,공장,,,0,0,0,708,월,포천소방서,내촌119안전센터,20230206114548,20230206114632,20230206115715,20230206115912,20230206115912,20230206131724,000643,000117,경기도,포천시,19,7,0.0,"담뱃불, 라이터불","담뱃불, 라이터불",부주의,담배꽁초,쓰레기류,쓰레기,,,,,산업시설,공장시설,제재 및 목공업,1.0,0.0,N,Y,N,,,,,5.0,0~4 m/s,북,68.0
230206100932214,"자동차,철도차량",,,,,,,,,,,,,1,0,1,8800,월,오산소방서,세교119안전센터,20230206060732,20230206060944,20230206062413,20230206063352,20230206064154,20230206090704,000869,001061,경기도,오산시,5,5,0.0,미상(발화원인),미상(발화원인),미상,미상,미상,미상,,,"자동차,철도차량,선박,항공기",좌석시트,"자동차,철도차량",자동차,승용자동차,,,N,N,N,공지,앞좌석,,,-4.8,0~4 m/s,북,97.0
230220150536247,"자동차,철도차량",,,,,,,,,,,가스,액화석유가스(LPG),0,0,0,4070,월,나주소방서,경현119안전센터,20230220122754,20230220122844,20230220123334,20230220123748,20230220124248,20230220125048,000290,000554,전라남도,나주시,6,6,0.0,작동기기,작동기기,기계적 요인,"오일,연료누설","자동차,철도차량,선박,항공기",오일류,"차량, 선박부품",엔진,"자동차,철도차량,선박,항공기",부품,"자동차,철도차량",자동차,승용자동차,,,N,N,N,일반도로,엔진룸,,,8.0,5~8 m/s,북,45.0
230220231805776,기타(쓰레기 화재등),,,,,,,,,,,,,0,0,0,24255,월,안성소방서,원곡119안전센터,20230220112211,20230220112300,20230220113014,20230220113542,20230220113904,20230220122650,000434,000530,경기도,안성시,12,4,0.0,"불꽃, 불티","불꽃, 불티",부주의,쓰레기 소각,"종이,목재,건초등",건초,,,"자동차,철도차량,선박,항공기","기타(자동차,철도차량,선박,항공기)",기타,야외,쓰레기,,,N,N,N,,,,,3.2,5~8 m/s,서,42.0
230221130027639,"건축,구조물",양식(옥),벽돌조,스레트가,1.0,1,0,100.0,100.0,사용중,,기타,기타,0,0,0,22709,화,예산소방서,오가119안전센터,20230221100614,20230221100742,20230221101313,20230221102932,20230221103516,20230221121048,000331,001323,충청남도,예산군,7,5,0.0,"불꽃, 불티","불꽃, 불티",부주의,"불씨,불꽃,화원방치","종이,목재,건초등","기타(종이,목재,건초등)",계절용 기기,화목보일러,"종이,목재,건초등","목재, 합판",주거,단독주택,단독주택,1.0,0.0,N,N,N,,,,,-0.9,0~4 m/s,북동,38.0
230221031539343,기타(쓰레기 화재등),,,,,,,,,,,,,0,0,0,41,화,,,20230221015258,20230221015400,20230221015800,20230221020500,20230221021300,20230221024000,000240,000900,서울특별시,은평구,2,2,0.0,"담뱃불, 라이터불","담뱃불, 라이터불",부주의,담배꽁초,"종이,목재,건초등",종이,,,,,기타,야외,쓰레기,,,N,N,N,,,,,-4.3,0~4 m/s,북,45.0
230221151242065,기타(쓰레기 화재등),,,,,,,,,,,가스,부탄가스,0,0,0,1174,월,파주소방서,통일119안전센터,20230221140400,20230221140424,20230221140751,20230221140751,20230221140751,20230221144522,000207,000000,경기도,파주시,5,5,0.0,"담뱃불, 라이터불","담뱃불, 라이터불",부주의,담배꽁초,"종이,목재,건초등","풀, 나뭇잎",기타,기타,"종이,목재,건초등","목재, 합판",기타,야외,기타야외,,,N,N,N,,,,,1.1,0~4 m/s,동,31.0
230222192343910,"건축,구조물",기타 식,철골조,칼라피복철판,1.0,1,0,200.0,200.0,사용중,,전기,380/220V이상 상용전원,0,0,0,1945,수,고성소방서,거류119안전센터,20230222151308,20230222151354,20230222151802,20230222153809,20230222161143,20230222163538,000248,003221,경상남도,고성군,18,12,2.0,작동기기,작동기기,기계적 요인,"과열, 과부하","종이,목재,건초등",건초,계절용 기기,기타(계절용기기),"종이,목재,건초등",건초,산업시설,동식물시설,우사,1.0,20.0,N,N,N,,,,,9.5,0~4 m/s,남동,48.0
230223155932514,기타(쓰레기 화재등),,,,,,,,,,,,,0,0,0,99,목,거창소방서,가조119안전센터,20230223142952,20230223143011,20230223143437,20230223144008,20230223144808,20230223150208,000266,000811,경상남도,거창군,14,2,0.0,"불꽃, 불티","불꽃, 불티",부주의,쓰레기 소각,쓰레기류,쓰레기,,,"종이,목재,건초등",건초,기타,야외,기타야외,,,N,N,N,,,,,12.4,5~8 m/s,북동,27.0
230223063511194,"건축,구조물",양식(옥),철골조,칼라피복철판,1.0,1,0,168.0,168.0,사용중,창고시설,,,0,0,0,27121,목,하동소방서,하동119안전센터,20230223032717,20230223032749,20230223033922,20230223040122,20230223060729,20230223062420,000693,008887,경상남도,하동군,21,9,6.0,"담뱃불, 라이터불","담뱃불, 라이터불",부주의,"불씨,불꽃,화원방치","종이,목재,건초등",건초,,,"종이,목재,건초등",종이,산업시설,창고시설,"창고, 물품저장소",1.0,0.0,N,N,N,,,,,5.2,0~4 m/s,북,85.0
230223003947744,"건축,구조물",양식(옥),컨테이너조,컨테이너,2.0,1,0,36.0,36.0,사용중,,전기,380/220V이상 상용전원,0,0,0,3425,수,시흥소방서,목감119안전센터,20230222210733,20230222210902,20230223211904,20230223212916,20230223213528,20230223235500,000602,000984,경기도,시흥시,14,5,0.0,작동기기,작동기기,전기적 요인,절연열화에 의한 단락,"전기,전자",전선피복,배선/배선기구,전력공급용 전선,합성수지,"플라스틱, PVC, 비닐, 장판",기타서비스,기타건축물,기타 건축물,1.0,0.0,N,N,N,,,,,0.1,0~4 m/s,남서,67.0
230128064142331,"건축,구조물",양식(옥),철근콘크리트조,슬라브가,1.0,4,0,801.0,217.0,사용중,근린생활시설,전기,380/220V이상 상용전원,0,0,0,12027,토,화성소방서,향남119안전센터,20230128043748,20230128043847,20230128044450,20230128045346,20230128052409,20230128061348,000363,002359,경기도,화성시,1,1,0.0,작동기기,작동기기,전기적 요인,미확인단락,"전기,전자","전기, 전자기기 내부배선",주방기기,냉장고,기타,기타,생활서비스,음식점,일반주점,1.0,0.0,N,N,N,,,,,-8.2,0~4 m/s,북,55.0
230127163111043,"건축,구조물",양식(옥),철근콘크리트조,슬라브가,1.0,14,1,11260.0,100.0,사용중,공동주택,,,0,0,0,6,금,송파소방서,방이119안전센터,20230127153458,20230127153658,20230127154036,20230127154500,20230127154500,20230127161000,000218,000264,서울특별시,송파구,3,1,0.0,작동기기,작동기기,부주의,음식물 조리중,기타,기타,,,,,주거,공동주택,아파트,2.0,0.0,N,Y,N,,,,,-4.7,5~8 m/s,북서,47.0
230127124357522,"건축,구조물",양식(옥),블록조,슬라브가,1.0,1,0,87.0,87.0,사용중,,전기,380/220V이상 상용전원,0,0,0,63,금,거제소방서,거제119안전센터,20230127090740,20230127090820,20230127091428,20230127122943,20230127122943,20230127122943,000368,011715,경상남도,거제시,15,3,0.0,작동기기,작동기기,부주의,음식물 조리중,합성수지,"플라스틱, PVC, 비닐, 장판",주방기기,핫플래이트,,,주거,단독주택,단독주택,1.0,1.0,N,N,N,,,,,0.0,0~4 m/s,북,46.0
230128184335711,기타(쓰레기 화재등),,,,,,,,,,,,,0,0,0,154,토,순천소방서,저전119안전센터,20230128161525,20230128161648,20230128162200,20230128162248,20230128163445,20230128170545,000312,000765,전라남도,순천시,47,3,0.0,작동기기,작동기기,전기적 요인,절연열화에 의한 단락,"전기,전자","전기, 전자기기 기판",,,,,기타,야외,기타야외,,,N,N,N,,,,,1.0,0~4 m/s,북서,55.0
230118194546492,"건축,구조물",조립식,샌드위치패널조,샌드위치패널,1.0,1,0,560.0,560.0,사용중,,,,0,0,0,81044,수,음성소방서,금왕119안전센터,20230118164816,20230118164848,20230118165522,20230118170316,20230118171025,20230118192941,000394,000903,충청북도,음성군,7,7,0.0,"마찰, 전도, 복사","마찰, 전도, 복사",화학적 요인,화학적 발화(유증기 확산),합성수지,"플라스틱, PVC, 비닐, 장판",,,,,산업시설,공장시설,화학공업,1.0,0.0,N,N,N,,,,,-0.8,0~4 m/s,동,43.0
230127193231129,기타(쓰레기 화재등),,,,,,,,,,,,,0,0,0,11,금,송파소방서,잠실119안전센터,20230127183808,20230127184008,20230127184504,20230127185100,20230127185100,20230127192000,000296,000356,서울특별시,송파구,5,3,0.0,"담뱃불, 라이터불","담뱃불, 라이터불",부주의,담배꽁초,"종이,목재,건초등",종이,,,,,기타,야외,쓰레기,,,N,N,N,,,,,-6.5,NONE,북서,56.0
230128050019276,"건축,구조물",양식(옥),철근콘크리트조,슬라브가,1.0,5,1,2103.0,376.0,사용중,근린생활시설,전기,380/220V이상 상용전원,0,0,0,120,토,동래소방서,연산119안전센터,20230128040102,20230128040154,20230128040807,20230128041135,20230128041240,20230128044727,000373,000273,부산광역시,연제구,2,2,0.0,작동기기,작동기기,부주의,가연물 근접방치,"침구,직물류","이불(베개,시트)",계절용 기기,전기장판/담요/방석류,,,생활서비스,일상서비스,기타 일상서비스,3.0,0.0,N,N,N,,,,,-7.6,0~4 m/s,북서,44.0
230128025044771,"건축,구조물",절충식,블록조,칼라피복철판,1.0,1,0,19.0,19.0,사용중,,전기,380/220V이상 상용전원,0,0,0,3296,토,창녕소방서,창녕119안전센터,20230128004409,20230128004437,20230128005517,20230128010814,20230128031110,20230128031215,000640,008153,경상남도,창녕군,9,9,0.0,작동기기,작동기기,전기적 요인,미확인단락,합성수지,"플라스틱, PVC, 비닐, 장판",배선/배선기구,옥내배선용 전선,"종이,목재,건초등","목재, 합판",주거,단독주택,기타 단독주택,1.0,0.0,N,N,N,,,,,-6.6,0~4 m/s,북동,52.0
230126165340549,"자동차,철도차량",,,,,,,,,,,전기,직류 12V 이하(배터리) 전원,0,0,0,14960,목,김포소방서,고촌119안전센터,20230126095211,20230126095308,20230126095927,20230126095947,20230126100114,20230126102341,000379,000107,경기도,김포시,9,2,0.0,작동기기,작동기기,전기적 요인,접촉불량에 의한 단락,합성수지,"플라스틱, PVC, 비닐, 장판",배선/배선기구,기타(배선/배선기구),,,"자동차,철도차량",자동차,승용자동차,,,N,N,N,일반도로,기타차량위치,,,-6.1,0~4 m/s,남동,91.0
230130225901415,"건축,구조물",기타 식,기타 조,기타 즙,2.0,1,0,179.0,179.0,사용중,근린생활시설,,,0,0,0,14945,월,영천소방서,동부119안전센터,20230130202123,20230130202155,20230130202818,20230130211135,20230130215100,20230130221847,000383,004962,경상북도,영천시,3,3,0.0,미상(발화원인),미상(발화원인),미상,미상,미상,미상,미상,미상,미상,미상,산업시설,창고시설,"창고, 물품저장소",1.0,0.0,N,N,N,,,,,-1.3,0~4 m/s,북서,35.0
230130025123620,"건축,구조물",양식(옥),블록조,슬라브가,1.0,1,,140.0,0.0,사용중,,전기,380/220V이상 상용전원,0,0,0,5843,일,마산소방서,남성119안전센터,20230129232637,20230129232808,20230129233513,20230130014015,20230130014301,20230130045529,000425,007668,경상남도,창원시 마산합포구,1,2,0.0,작동기기,작동기기,전기적 요인,미확인단락,"전기,전자",전선피복,계절용 기기,기타(계절용기기),기타,기타,집합시설,종교시설,사찰,1.0,0.0,N,N,N,,,,,2.7,0~4 m/s,서,47.0
230128090845739,"건축,구조물",양식(옥),철근콘크리트조,슬라브가,1.0,1,0,99.0,32.0,사용중,,전기,380/220V이상 상용전원,0,0,0,337,토,김해동부소방서,동상119안전센터,20230128074022,20230128074100,20230128074426,20230128083850,20230128083850,20230128083850,000206,003264,경상남도,김해시,3,1,0.0,작동기기,작동기기,전기적 요인,절연열화에 의한 단락,"전기,전자",전선피복,계절용 기기,전기장판/담요/방석류,,,주거,단독주택,단독주택,1.0,0.0,N,N,N,,,,,-8.4,0~4 m/s,북서,40.0
230206032625642,기타(쓰레기 화재등),,,,,,,,,,,,,0,0,0,84,월,서부소방서,복대안전센터,20230206025749,20230206025950,20230206030300,20230206030310,20230206030633,20230206031025,000190,000213,충청북도,청주시 흥덕구,1,1,0.0,작동기기,작동기기,부주의,"기기(전기, 기계 등) 사용.설치부주의",기타,기타,,,,,기타,야외,기타야외,,,N,N,N,,,,,-1.8,0~4 m/s,북,73.0
230206140905315,"자동차,철도차량",,,,,,,,,,,,,0,0,0,1684,월,이천소방서,관고119안전센터,20230206121825,20230206122128,20230206123421,20230206123521,20230206123702,20230206125407,000773,000161,경기도,이천시,12,12,6.0,미상(발화원인),미상(발화원인),미상,미상,"종이,목재,건초등",종이,,,"종이,목재,건초등",종이,"자동차,철도차량",자동차,화물자동차,,,N,N,N,일반도로,적재함,,,4.8,0~4 m/s,북동,58.0
230206162142615,"건축,구조물",양식(옥),철근콘크리트조,슬라브가,1.0,3,1,1461.0,1213.0,사용중,근린생활시설,,,0,0,0,542,월,대덕소방서,송촌119안전센터,20230206142408,20230206142504,20230206143016,20230206143536,20230206143736,20230206151636,000312,000440,대전광역시,동구,3,1,0.0,"담뱃불, 라이터불","담뱃불, 라이터불",부주의,담배꽁초,쓰레기류,기타 쓰레기,,,,,집합시설,종교시설,교회,-1.0,7.0,N,N,N,,,,,9.5,0~4 m/s,서,18.0
230206190602525,"건축,구조물",양식(옥),철근콘크리트조,슬라브가,1.0,16,1,8455.0,0.0,사용중,,전기,380/220V이상 상용전원,0,0,0,295,월,세종소방서,아름119안전센터,20230206143556,20230206143732,20230206144053,20230206144536,20230206144536,20230206153347,000201,000283,세종특별자치시,,3,1,0.0,작동기기,작동기기,제품결함,제조상결함,합성수지,"플라스틱, PVC, 비닐, 장판",주방기기,식기건조기,,,주거,공동주택,아파트,6.0,1.0,N,N,N,,,,,3.4,0~4 m/s,북동,37.0
230213014926048,기타(쓰레기 화재등),,,,,,,,,,,전기,22.9kv 이상 전원,0,0,0,0,월,고성소방서,간성119안전센터,20230213002202,20230213002247,20230213003243,20230213003541,20230213004015,20230213010405,000596,000452,강원특별자치도,고성군,5,5,0.0,작동기기,작동기기,전기적 요인,"누전,지락","종이,목재,건초등",나무,배선/배선기구,전력공급용 전선,,,기타,야외,기타야외,,,N,N,N,,,,,3.2,0~4 m/s,남서,95.0
230221001918466,기타(쓰레기 화재등),,,,,,,,,,,,,0,0,0,1,월,구로소방서,구로119안전센터,20230220200810,20230220200929,20230220201250,20230220201400,20230220201400,20230220204000,000201,000070,서울특별시,구로구,2,0,0.0,"불꽃, 불티","불꽃, 불티",기타,기타,"종이,목재,건초등",종이,,,,,기타,야외,기타야외,,,N,N,N,,,,,-2.9,0~4 m/s,북,40.0
230220170345299,"건축,구조물",양식(옥),블록조,스레트가,3.0,1,0,320.0,320.0,사용중,공장,가스,액화석유가스(LPG),0,0,0,30054,월,포천소방서,가산119안전센터,20230220144814,20230220144854,20230220145403,20230220150204,20230220150726,20230220163924,000309,000803,경기도,포천시,10,3,0.0,작동기기,작동기기,기계적 요인,"과열, 과부하",기타,기타,산업장비,기타(산업장비),기타,기타,산업시설,공장시설,그 밖의 공업,1.0,10.0,N,N,N,,,,,1.6,NONE,NONE,26.0
230220221043181,"건축,구조물",기타 식,샌드위치패널조,기타 즙,1.0,1,0,125.0,125.0,사용중,,,,0,0,0,350,월,공주소방서,유구119안전센터,20230220194456,20230220194535,20230220194939,20230220195247,20230220200046,20230220205302,000244,000667,충청남도,공주시,20,2,0.0,작동기기,작동기기,부주의,"기기(전기, 기계 등) 사용.설치부주의",기타,기타,계절용 기기,화목보일러,,,주거,단독주택,단독주택,1.0,10.0,N,N,N,,,,,-1.4,0~4 m/s,북서,46.0
