adm_cd,adm_nm,cntr_dist_avg,cntr_dist_median,dispatch_delay_avg,dispatch_delay_median,fire_count_raw,death_cnt,injury_cnt
1165053100,서울특별시 서초구 서초4동,2.220754716981132,2.0,4.141818181818182,4.375,110,0,21
1135071000,서울특별시 노원구 상계9동,2.213793103448276,2.0,3.81,3.7583333333333337,30,0,0
1162054500,서울특별시 관악구 청림동,2.207692307692308,2.0,4.379487179487179,4.441666666666666,26,0,3
1120065000,서울특별시 성동구 성수1가1동,2.198989898989899,2.0,4.5860269360269355,4.133333333333334,99,2,6
1162071500,서울특별시 관악구 난향동,2.179310344827586,2.0,4.939080459770114,4.633333333333333,29,1,0
1135061900,서울특별시 노원구 중계본동,2.1785714285714284,2.0,4.305357142857143,4.324999999999999,56,0,6
1168070000,서울특별시 강남구 세곡동,2.176190476190476,1.9,3.712808641975309,3.716666666666667,108,0,7
1144074000,서울특별시 마포구 상암동,2.1703125,2.0,4.61412213740458,4.066666666666666,131,1,7
1153052000,서울특별시 구로구 구로1동,2.1538461538461537,2.0,4.494551282051282,4.516666666666667,52,1,0
1141069000,서울특별시 서대문구 남가좌1동,2.1481481481481484,2.0,4.3195512820512825,4.458333333333334,54,0,2
1135069500,서울특별시 노원구 상계6·7동,2.1465346534653467,2.0,4.042156862745098,4.158333333333333,102,0,3
1147067000,서울특별시 양천구 신정6동,2.142857142857143,2.0,4.1988095238095235,3.9166666666666665,28,0,0
1174070000,서울특별시 강동구 둔촌2동,2.142708333333333,2.0,4.144618055555555,4.2,96,1,13
1138064000,서울특별시 은평구 증산동,2.13,2.0,3.4733333333333336,3.3333333333333335,60,0,2
1156065000,서울특별시 영등포구 신길3동,2.120833333333333,2.0,3.873263888888889,3.8666666666666667,48,1,2
1156058500,서울특별시 영등포구 도림동,2.1194444444444445,2.0,4.090277777777778,4.15,72,1,19
1168059000,서울특별시 강남구 삼성2동,2.1176470588235294,2.0,4.214814814814815,4.066666666666666,171,1,12
1135058000,서울특별시 노원구 월계3동,2.107894736842105,2.0,3.407456140350877,3.45,38,0,2
1165053000,서울특별시 서초구 서초3동,2.0994652406417114,2.0,4.217996453900709,4.2,188,0,5
1144071000,서울특별시 마포구 연남동,2.0989583333333335,2.0,4.251736111111112,4.275,96,1,5
1138069000,서울특별시 은평구 진관동,2.090816326530612,2.0,3.702970297029703,3.6666666666666665,102,1,1
1141052000,서울특별시 서대문구 천연동,2.0896103896103897,2.0,4.771367521367521,4.658333333333333,78,1,2
1138063100,서울특별시 은평구 신사1동,2.089010989010989,2.0,3.7670175438596494,3.65,95,2,3
1123075000,서울특별시 동대문구 이문2동,2.0885714285714285,2.0,4.504761904761905,4.516666666666667,35,0,4
1147060000,서울특별시 양천구 신월5동,2.0877551020408163,2.0,4.290666666666667,4.233333333333333,50,1,5
1121584000,서울특별시 광진구 자양3동,2.085964912280702,2.0,4.2748538011695905,4.25,57,0,1
1159065000,서울특별시 동작구 사당4동,2.085714285714286,2.0,4.041904761904762,4.05,35,0,1
1130564500,서울특별시 강북구 우이동,2.0723684210526314,2.0,4.449561403508772,4.058333333333334,76,1,7
1129065000,서울특별시 성북구 정릉4동,2.0676923076923077,2.0,4.065384615384615,4.183333333333334,65,1,13
1144072000,서울특별시 마포구 성산1동,2.047887323943662,2.0,4.5330985915492965,4.283333333333333,71,2,1
1120058000,서울특별시 성동구 응봉동,2.0303030303030303,2.0,4.11010101010101,4.166666666666667,33,0,3
1132052100,서울특별시 도봉구 도봉1동,2.0277372262773725,2.0,3.7781400966183574,3.7333333333333334,138,2,5
1138059000,서울특별시 은평구 응암2동,2.027083333333333,2.0,4.337588652482269,4.183333333333334,48,0,0
1168065600,서울특별시 강남구 도곡2동,2.025,2.0,4.488888888888889,4.258333333333333,60,0,0
1129072500,서울특별시 성북구 월곡2동,2.025,2.0,4.186274509803922,4.05,68,0,3
1111069000,서울특별시 종로구 창신3동,2.0142857142857142,2.0,4.803571428571429,4.741666666666667,28,0,1
1162072500,서울특별시 관악구 조원동,2.0128440366972478,2.0,3.7359327217125387,3.6666666666666665,109,0,8
1150064000,서울특별시 강서구 방화2동,2.0073170731707317,1.5,3.936772486772487,3.4916666666666667,126,1,4
1162065500,서울특별시 관악구 신원동,1.9955882352941174,2.0,4.231862745098039,4.433333333333334,68,2,5
1168051000,서울특별시 강남구 신사동,1.9938144329896907,2.0,4.492141623488774,4.166666666666667,194,0,5
1147052000,서울특별시 양천구 목2동,1.990277777777778,2.0,4.1352112676056345,4.1,72,0,0
1126052000,서울특별시 중랑구 면목2동,1.9868131868131869,2.0,3.8694139194139194,3.716666666666667,91,2,2
1165051000,서울특별시 서초구 서초1동,1.9864583333333332,2.0,3.756597222222222,3.7083333333333335,96,0,4
1165061000,서울특별시 서초구 방배2동,1.979746835443038,2.0,4.158974358974358,4.183333333333334,79,1,6
1132066000,서울특별시 도봉구 쌍문1동,1.976842105263158,2.0,3.7803333333333335,3.958333333333333,100,0,3
1154570000,서울특별시 금천구 시흥4동,1.975,2.0,4.722777777777778,4.5,60,1,7
1144069000,서울특별시 마포구 망원1동,1.975,2.0,4.177291666666667,4.175000000000001,80,0,7
1121582000,서울특별시 광진구 자양1동,1.9700000000000002,2.0,4.186446886446886,4.15,91,0,5
1147068000,서울특별시 양천구 신정7동,1.9677966101694915,2.0,3.9045197740112996,4.066666666666666,59,0,1
1168065500,서울특별시 강남구 도곡1동,1.9649122807017543,2.0,3.9716374269005845,3.8666666666666667,57,0,2
1150053000,서울특별시 강서구 등촌2동,1.9555555555555555,2.0,4.255291005291005,4.083333333333333,63,2,2
1171065000,서울특별시 송파구 잠실본동,1.952542372881356,2.0,3.7739047619047614,3.716666666666667,177,0,6
1165055000,서울특별시 서초구 반포본동,1.95,2.0,3.8458333333333337,3.1083333333333334,20,0,4
1111056000,서울특별시 종로구 평창동,1.9490740740740742,2.0,4.959327217125383,4.666666666666667,109,0,5
1129052500,서울특별시 성북구 성북동,1.9484375,2.0,4.172727272727272,3.908333333333333,66,0,0
1120066000,서울특별시 성동구 성수1가2동,1.9457142857142857,2.0,3.948412698412698,4.0,105,1,3
1129076000,서울특별시 성북구 장위1동,1.9388059701492537,2.0,3.9997512437810947,3.95,67,1,4
