WRINV_NO,FIRE_TYPE_NM,BLDG_SRTFRM_NM,BLDG_STRCTR_NM,BLDG_SRTRF_NM,BLDG_RSCU_DNGCT,GRND_NOFL,UDGD_NOFL,GFA,BTTM_AREA,BLDG_STTS_NM,DTH_CNT,INJPSN_CNT,HNL_DAM_CNT,PRPT_DAM_AMT,OCRN_YR,SEASN_NM,QTR_NO,OCRN_YMD,OCRN_TM,OCRN_MM,OCRN_DAY,OCRN_HR,OCRN_MN,DCLR_DOW,FRSTN_NM,CNTR_NM,LFDAU_NM,DSPT_REQ_TM,FIRE_SUPESN_REQ_TM,GRNDS_CTPV_NM,GRNDS_SGG_NM,CTY_FRMVL_SE_NM,DAMG_RGN_LOT,DAMG_RGN_LAT,GRNDS_DSTNC,CNTR_GRNDS_DSTNC,LFDAU_GRNDS_DSTNC,IGTN_HTSRC_LCLSF_NM,IGTN_HTSRC_SCLSF_NM,IGTN_DMNT_LCLSF_NM,IGTN_DMNT_SCLSF_NM,FRST_IGOBJ_LCLSF_NM,FRST_IGOBJ_SCLSF_NM,IGTN_ISTR_LCLSF_NM,IGTN_ISTR_SCLSF_NM,CMBS_EXPOBJ_LCLSF_NM,CMBS_EXPOBJ_SCLSF_NM,FCLT_PLC_LCLSF_NM,FCLT_PLC_MCLSF_NM,FCLT_PLC_SCLSF_NM,IGTN_FLR_NM,SO_AREA,FIRE_INSRNC_OBLG_JOIN_TRGT_YN,ARSON_MNG_TRGT_YN,MUB_YN,EMRG_CNTRL_YN,IGTN_PLC_NM,VHCL_IGTN_PSTN_NM,FND_FIRE_SE_NM,FND_FIRE_IGTN_BRNCH_NM,HR_UNIT_ARTMP,HR_UNIT_RN,HR_UNIT_WSPD,HR_UNIT_WNDRCT,HR_UNIT_HUM,HR_UNIT_SNWFL,HR_UNIT_VSDST
230212084402109,기타(쓰레기 화재등),,,,,,,,,,0,0,0,11,2023,겨울,1,20230210,204600,02,10,20,46,금요일,중부소방서,회현119안전센터,,000305,001012,서울특별시,중구,도시,,,3.5,0.8,0.0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,,,,,기타,야외,쓰레기,,,N,N,N,N,,,,,3.2,,1.0,290.0,72,,2000
230210214707987,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,2,1,203.95,93.58,사용중,0,0,0,45,2023,겨울,1,20230210,205700,02,10,20,57,금요일,금천소방서,금천119안전센터,,000313,000558,서울특별시,금천구,도시,126.8935023,37.47623077,2.0,2.0,0.0,작동기기,불꽃/ 스파크/ 정전기,전기적 요인,트래킹에 의한 단락,전기/전자,전선피복,조명/ 간판,네온사인/간판등,,,집합시설,종교시설,교회,2.0,0.0,N,N,N,N,,,,,3.2,,1.0,290.0,72,,2000
230210230427274,자동차/철도차량,,,,,,,,,,0,0,0,440,2023,겨울,1,20230210,214600,02,10,21,46,금요일,중랑소방서,망우119안전센터,,000403,001058,서울특별시,중랑구,도시,127.0932879,37.59099664,3.1,1.7,0.0,작동기기,전기적 아크(단락),전기적 요인,트래킹에 의한 단락,자동차/철도차량/선박/항공기,부품,차량/ 선박부품,기타(차량/선박부품),,,자동차/철도차량,자동차,화물자동차,,,N,N,N,N,일반도로,앞좌석,,,2.6,,1.0,320.0,77,,2000
230211013735848,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,8,1,7870.52,1464.37,사용중,0,0,0,459,2023,겨울,1,20230211,002300,02,11,00,23,토요일,성동소방서,왕십리119안전센터,,000354,000800,서울특별시,성동구,도시,127.0274366,37.56586886,2.2,1.0,0.0,작동기기,기기 전도/복사열/기기발열,부주의,기기(전기/ 기계 등) 사용.설치부주의,침구/직물류,이불(베개/시트),계절용 기기,전기장판/담요/방석류,,,주거,공동주택,아파트,5.0,0.0,N,Y,N,N,,,,,1.1,,2.0,250.0,75,,2000
230211080727747,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,8,1,2331.91,259.1,사용중,0,0,0,1227,2023,겨울,1,20230211,041800,02,11,04,18,토요일,관악소방서,관악119안전센터,,000323,001539,서울특별시,관악구,도시,126.9506022,37.48069925,1.0,1.0,0.0,작동기기,기기 전도/복사열/기기발열,기계적 요인,과열/ 과부하,침구/직물류,이불(베개/시트),생활기기,건조기,,,판매/업무시설,숙박시설,모텔,8.0,0.0,N,Y,N,N,,,,,-0.6,,1.0,50.0,85,,1755
230211120011903,건축/구조물,양식(옥),철근콘크리트조,슬라브가,,2,1,473.41,125.04,사용중,0,0,0,10460,2023,겨울,1,20230211,060500,02,11,06,05,토요일,강남소방서,영동119안전센터,,000048,002641,서울특별시,강남구,도시,127.0353361,37.52614922,4.3,1.0,0.0,작동기기,전기적 아크(단락),전기적 요인,미확인단락,전기/전자,전기/ 전자기기 케이스,,,,,생활서비스,음식점,한식,1.0,0.0,N,N,N,N,,,,,-0.8,,2.0,290.0,87,,1399
230211085123807,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,3,1,394.3,129.07,사용중,0,0,0,132,2023,겨울,1,20230211,072500,02,11,07,25,토요일,강동소방서,성내119안전센터,,000434,000722,서울특별시,강동구,도시,127.1386386,37.53044316,1.7,1.9,0.0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,미상,미상,,,,,주거,단독주택,다가구주택,1.0,1.0,N,N,N,N,,,,,-1.1,,3.0,20.0,86,,1216
230211084850321,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,0,3,12405.2,0.0,사용중,0,0,0,84,2023,겨울,1,20230211,074700,02,11,07,47,토요일,양천소방서,양천119안전센터,,000341,000600,서울특별시,양천구,도시,126.8749221,37.52459267,1.2,1.2,0.0,작동기기,기타(작동기기),전기적 요인,접촉불량에 의한 단락,합성수지,기타(합성수지),,,,,운수자동차시설,역사/터미널,지하철역사,-1.0,0.0,N,N,N,N,,,,,-1.1,,3.0,20.0,86,,1216
230214164432952,건축/구조물,기타 식,기타 조,슬라브가,1.0,3,1,155.77,102.5,사용중,0,3,3,11,2023,겨울,1,20230211,134800,02,11,13,48,토요일,종로소방서,세종로119안전센터,,000412,000000,서울특별시,종로구,도시,,,0.5,0.5,0.0,기타,기타,부주의,기타(부주의),기타,기타,,,,,생활서비스,음식점,기타 음식점,1.0,0.0,N,N,N,N,,,,,6.6,,2.0,230.0,59,,1526
230211185332257,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,12,155,7187.04,91.97,사용중,0,0,0,5,2023,겨울,1,20230211,180000,02,11,18,00,토요일,영등포소방서,여의도119안전센터,,000355,000019,서울특별시,영등포구,도시,126.9292268,37.52682134,2.8,1.7,0.0,마찰/ 전도/ 복사,화염 전도/복사열,부주의,음식물 조리중,식품,음식물,,,,,주거,공동주택,아파트,10.0,0.0,N,Y,N,N,,,,,6.4,,3.0,270.0,60,,1002
230211234458235,건축/구조물,양식(옥),철근콘크리트조,슬라브가,,40,0,17272.48,64.95,사용중,0,1,1,405,2023,겨울,1,20230211,184900,02,11,18,49,토요일,구로소방서,고일119안전센터,,000252,001748,서울특별시,구로구,도시,126.8602558,37.49761555,0.8,0.8,0.0,담뱃불/ 라이터불,촛불,부주의,불씨/불꽃/화원방치,합성수지,플라스틱/ PVC/ 비닐/ 장판,,,,,주거,공동주택,아파트,34.0,1.0,N,N,N,N,,,,,6.4,,3.0,270.0,60,,1002
230211220945104,건축/구조물,양식(옥),철근콘크리트조,슬라브가,,25,1,16063.0,893.0,사용중,0,0,0,61,2023,겨울,1,20230211,210300,02,11,21,03,토요일,노원소방서,상계119안전센터,,000158,000717,서울특별시,노원구,도시,127.0729079,37.65477789,2.1,0.4,0.0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,종이,,,,,주거,공동주택,아파트,2.0,1.0,N,Y,N,N,,,,,3.0,,2.0,270.0,71,,1031
230211223050131,기타(쓰레기 화재등),,,,,,,,,,0,0,0,132,2023,겨울,1,20230211,212100,02,11,21,21,토요일,서대문소방서,북가좌119안전센터,,000340,000816,서울특별시,서대문구,도시,126.9062661,37.580189,4.3,1.0,0.0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,기타,기타,,,,,기타,야외,기타야외,,,N,N,N,N,,,,,3.0,,2.0,270.0,71,,1031
230212025059682,건축/구조물,양식(옥),철골철근콘크리트조,슬라브가,1.0,2,1,170.44,113.4,사용중,0,0,0,14,2023,겨울,1,20230212,012900,02,12,01,29,일요일,서대문소방서,연희119안전센터,,000345,000500,서울특별시,서대문구,도시,126.9362219,37.55873455,2.4,2.4,0.0,작동기기,기기 전도/복사열/기기발열,부주의,음식물 조리중,기타,기타,,,,,생활서비스,음식점,치킨/족발,1.0,0.0,N,N,N,N,,,,,1.0,,1.0,340.0,81,,759
230212090842316,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,2,1,209.14,67.7,사용중,0,0,0,8154,2023,겨울,1,20230212,045300,02,12,04,53,일요일,중랑소방서,면목119안전센터,,000400,003150,서울특별시,중랑구,도시,127.0894659,37.58332116,5.0,2.1,0.0,담뱃불/ 라이터불,촛불,부주의,불씨/불꽃/화원방치,가구,침대/ 매트리스,,,가구,침대/ 매트리스,주거,단독주택,다가구주택,2.0,23.0,N,N,N,N,,,,,-0.4,,2.0,20.0,85,,603
230212101350664,건축/구조물,양식(옥),철근콘크리트조,슬라브가,26.0,24,2,544862.0,322.82,사용중,0,0,0,2812,2023,겨울,1,20230212,084700,02,12,08,47,일요일,구로소방서,고일119안전센터,,000208,002158,서울특별시,구로구,도시,126.8620991,37.49479744,0.6,0.6,0.0,마찰/ 전도/ 복사,화염 전도/복사열,부주의,음식물 조리중,식품,음식물,주방기기,인덕션,식품,음식물,주거,공동주택,아파트,23.0,20.0,Y,Y,N,N,,,,,-0.5,,1.0,230.0,87,,682
230212151044455,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,3,1,411.0,100.0,사용중,0,0,0,3330,2023,겨울,1,20230212,094600,02,12,09,46,일요일,송파소방서,잠실119안전센터,,000319,001330,서울특별시,송파구,도시,127.0887011,37.50178319,4.0,1.1,0.0,작동기기,전기적 아크(단락),전기적 요인,미확인단락,전기/전자,전선피복,전기설비,배전반/분전반,전기/전자,전기/ 전자기기 기판,집합시설,종교시설,교회,-1.0,50.0,N,N,N,N,,,,,0.4,,1.0,270.0,86,,621
230212125138296,자동차/철도차량,,,,,,,,,,0,0,0,7070,2023,겨울,1,20230212,104900,02,12,10,49,일요일,중랑소방서,신내119안전센터,,000317,000127,서울특별시,중랑구,도시,127.0772427,37.61327485,2.5,1.2,0.0,마찰/ 전도/ 복사,마찰열/마찰 스파크,교통사고,교통사고,위험물등,가솔린,,,,,자동차/철도차량,자동차,오토바이,,,N,N,N,N,일반도로,기타차량위치,,,1.8,,3.0,50.0,82,,638
230212132358490,건축/구조물,한식(옥),목조,슬라브가,1.0,1,,92.66,92.66,사용중,0,0,0,11,2023,겨울,1,20230212,121600,02,12,12,16,일요일,영등포소방서,신길119안전센터,,000442,000357,서울특별시,영등포구,도시,126.9131295,37.51270274,1.4,0.9,0.0,마찰/ 전도/ 복사,화염 전도/복사열,부주의,음식물 조리중,식품,음식물,,,,,주거,단독주택,다가구주택,1.0,0.0,N,N,N,N,,,,,5.1,,2.0,70.0,67,,756
230212151947571,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,3,1,407.0,100.0,사용중,0,0,0,162,2023,겨울,1,20230212,131100,02,12,13,11,일요일,송파소방서,마천119안전센터,,000500,000400,서울특별시,송파구,도시,127.1267919,37.48167933,2.0,2.0,0.0,작동기기,전기적 아크(단락),전기적 요인,미확인단락,전기/전자,전선피복,계절용 기기,열선,기타,기타,주거,단독주택,상가주택(주택부분에서 화재가 발생한 경우에만 해당),3.0,0.0,N,N,N,N,,,,,6.4,,1.0,180.0,58,,816
230212142044569,자동차/철도차량,,,,,,,,,,0,0,0,1260,2023,겨울,1,20230212,131400,02,12,13,14,일요일,강남소방서,영동119안전센터,,000619,000853,서울특별시,강남구,도시,127.0214133,37.52827536,6.5,3.0,0.0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,종이,,,,,자동차/철도차량,자동차,화물자동차,,,N,N,N,N,일반도로,적재함,,,6.4,,1.0,180.0,58,,816
230212183424271,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,3,1,384.84,103.47,사용중,0,0,0,3247,2023,겨울,1,20230212,143700,02,12,14,37,일요일,금천소방서,금천119안전센터,,000449,002037,서울특별시,금천구,도시,126.8909065,37.45241306,2.1,2.1,0.0,미상,미상,미상,미상,종이/목재/건초등,종이,미상,미상,가구,기타(가구),생활서비스,음식점,치킨/족발,1.0,23.0,N,N,N,N,,,,,7.2,,3.0,290.0,56,,699
230212172519098,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,6,1,882.79,242.24,사용중,0,0,0,1689,2023,겨울,1,20230212,150800,02,12,15,08,일요일,강서소방서,등촌119안전센터,,000354,003916,서울특별시,강서구,도시,126.8609322,37.55073793,1.4,1.4,0.0,작동기기,기기 전도/복사열/기기발열,부주의,가연물 근접방치,전기/전자,전기/ 전자기기 케이스,,,,,주거,공동주택,기타 공동주택,2.0,3.0,N,Y,N,N,,,,,7.0,,3.0,250.0,58,,655
230212164037746,건축/구조물,양식(옥),철근콘크리트조,슬라브가,,17,2,6660.35,15.49,사용중,0,0,0,5,2023,겨울,1,20230212,155000,02,12,15,50,일요일,도봉소방서,방학119안전센터,,000405,000500,서울특별시,도봉구,도시,127.0490356,37.65222036,1.0,0.6,0.0,작동기기,기기 전도/복사열/기기발열,부주의,가연물 근접방치,합성수지,플라스틱/ PVC/ 비닐/ 장판,,,,,주거,공동주택,기타 공동주택,8.0,0.0,N,N,N,N,,,,,7.0,,3.0,250.0,58,,655
230212201344608,기타(쓰레기 화재등),,,,,,,,,,0,0,0,4,2023,겨울,1,20230212,191100,02,12,19,11,일요일,성동소방서,성수119안전센터,,000450,001100,서울특별시,성동구,도시,127.0574087,37.54365392,3.5,3.0,0.0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,쓰레기류,재활용,,,,,기타,야외,쓰레기,,,N,N,N,N,,,,,6.1,,2.0,70.0,61,,752
230213004632421,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,11,1,2786.16,325.21,사용중,0,0,0,16,2023,겨울,1,20230212,235200,02,12,23,52,일요일,금천소방서,금천119안전센터,,000253,000151,서울특별시,금천구,도시,126.8968335,37.47176012,1.0,1.0,0.0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,종이,,,종이/목재/건초등,종이,판매/업무시설,판매시설,기타 판매시설,1.0,0.0,N,N,N,N,,,,,6.0,,2.0,50.0,59,,1101
230213052758561,건축/구조물,양식(옥),철근콘크리트조,슬라브가,,6,0,859.6,158.37,사용중,0,0,0,152,2023,겨울,1,20230213,042200,02,13,04,22,월요일,양천소방서,양천119안전센터,,000339,001125,서울특별시,양천구,도시,126.8659023,37.53490106,2.1,1.8,0.0,작동기기,전기적 아크(단락),전기적 요인,기타(전기적요인),합성수지,기타(합성수지),,,,,주거,공동주택,다세대주택,3.0,0.0,N,N,N,N,,,,,5.4,,2.0,70.0,68,,2000
230213072809521,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,18,2,11496.99,474.12,사용중,0,0,0,102,2023,겨울,1,20230213,062000,02,13,06,20,월요일,동대문소방서,장안119안전센터,,000437,000345,서울특별시,동대문구,도시,127.0610905,37.56855692,1.0,1.0,0.0,작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,전기/전자,전기/ 전자기기 기판,주방기기,김치냉장고,,,주거,공동주택,아파트,4.0,0.0,N,Y,N,N,,,,,4.7,,3.0,50.0,73,,2000
230213114426752,건축/구조물,조립식,샌드위치패널조,슬라브가,1.0,1,0,10.0,10.0,사용중,0,0,0,40,2023,겨울,1,20230213,093300,02,13,09,33,월요일,금천소방서,금천119안전센터,,000300,000059,서울특별시,금천구,도시,126.8886943,37.47821187,3.0,3.0,0.0,불꽃/ 불티,기타(불꽃/불티),부주의,음식물 조리중,식품,튀김유,,,,,기타서비스,기타건축물,노상매점,1.0,0.0,N,N,N,N,,,,,4.7,,4.0,50.0,74,,2000
230213125456298,건축/구조물,양식(옥),철근콘크리트조,슬라브가,,3,1,379.36,114.04,사용중,0,0,0,13,2023,겨울,1,20230213,121200,02,13,12,12,월요일,강동소방서,성내119안전센터,,000203,000033,서울특별시,강동구,도시,127.1263123,37.52765325,0.3,0.3,0.0,작동기기,전기적 아크(단락),전기적 요인,트래킹에 의한 단락,합성수지,플라스틱/ PVC/ 비닐/ 장판,,,,,의료/복지시설,노유자시설,어린이집,1.0,0.0,N,N,N,N,,,,,7.9,,2.0,50.0,59,,2000
230213130927796,기타(쓰레기 화재등),,,,,,,,,,0,0,0,77,2023,겨울,1,20230213,122300,02,13,12,23,월요일,영등포소방서,당산119안전센터,,000631,000459,서울특별시,영등포구,도시,126.8999907,37.53933857,5.7,5.0,0.0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,종이/목재/건초등,풀/ 나뭇잎,,,종이/목재/건초등,풀/ 나뭇잎,기타,야외,기타야외,,,N,N,N,N,,,,,7.9,,2.0,50.0,59,,2000
230213152025597,기타(쓰레기 화재등),,,,,,,,,,0,0,0,11,2023,겨울,1,20230213,140800,02,13,14,08,월요일,중부소방서,회현119안전센터,,000436,000000,서울특별시,중구,도시,126.9689246,37.56772667,4.3,1.5,0.0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,쓰레기류,기타 쓰레기,,,,,기타,야외,쓰레기,,,N,N,N,N,,,,,8.3,,1.0,70.0,58,,2000
230213191549363,건축/구조물,한식(옥),벽돌조,슬라브가,1.0,2,1,153.7,50.92,사용중,0,0,0,8236,2023,겨울,1,20230213,141800,02,13,14,18,월요일,동작소방서,노량진119안전센터,,000431,005255,서울특별시,동작구,도시,126.9422282,37.50963642,3.2,1.1,0.0,미상,미상,미상,미상,미상,미상,,,,,주거,단독주택,단독주택,1.0,0.0,N,N,N,N,,,,,8.3,,1.0,70.0,58,,2000
230213221341329,기타(쓰레기 화재등),,,,,,,,,,0,0,0,108,2023,겨울,1,20230213,210300,02,13,21,03,월요일,중부소방서,무학119안전센터,,000240,000400,서울특별시,중구,도시,127.0154667,37.55918332,1.0,1.0,0.0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,,,,,기타,야외,쓰레기,,,N,N,N,N,,,,,5.5,,3.0,290.0,66,,2000
230214051759970,건축/구조물,양식(옥),철근콘크리트조,슬라브가,,3,0,147.9,24.65,사용중,0,1,1,5593,2023,겨울,1,20230214,015000,02,14,01,50,화요일,도봉소방서,창동119안전센터,,000327,001406,서울특별시,도봉구,도시,127.0390175,37.64596686,2.9,0.7,0.0,담뱃불/ 라이터불,기타(담뱃불/라이터불),방화의심,방화의심,미상,미상,,,,,주거,단독주택,다가구주택,1.0,10.0,N,N,N,N,,,,,2.0,,2.0,270.0,74,,1251
230214102934837,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,0,1,575.07,306.32,사용중,0,0,0,7,2023,겨울,1,20230214,083200,02,14,08,32,화요일,강북소방서,삼각산119안전센터,,000441,000700,서울특별시,강북구,도시,127.0215466,37.6142442,4.2,1.0,0.0,작동기기,전기적 아크(단락),전기적 요인,접촉불량에 의한 단락,전기/전자,콘센트/ 스위치류,배선/배선기구,스위치 멀티탭,,,생활서비스,음식점,제과점/빵집/떡집(휴게),-1.0,0.0,N,Y,N,N,,,,,-2.2,,3.0,290.0,73,,1409
230214124502045,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,5,1,54235.64,20311.36,사용중,0,0,0,114,2023,겨울,1,20230214,094300,02,14,09,43,화요일,서초소방서,반포119안전센터,,000500,000424,서울특별시,서초구,도시,127.0063562,37.50387613,2.7,2.7,0.0,마찰/ 전도/ 복사,화염 전도/복사열,부주의,음식물 조리중,식품,튀김유,,,,,운수자동차시설,자동차시설,주차장,2.0,1.0,N,N,N,N,,,,,-1.4,,2.0,270.0,64,,1932
230214141411436,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,13,2,2766.17,242.02,사용중,0,0,0,3117,2023,겨울,1,20230214,110500,02,14,11,05,화요일,중부소방서,무학119안전센터,,000325,001327,서울특별시,중구,도시,127.0207273,37.56976408,1.0,1.0,0.0,작동기기,기기 전도/복사열/기기발열,부주의,가연물 근접방치,합성수지,플라스틱/ PVC/ 비닐/ 장판,주방기기,전기레인지,,,판매/업무시설,일반업무,오피스텔,9.0,4.0,N,N,N,N,,,,,1.9,,3.0,270.0,52,,2000
230214133712104,기타(쓰레기 화재등),,,,,,,,,,0,0,0,99,2023,겨울,1,20230214,125000,02,14,12,50,화요일,서대문소방서,연희119안전센터,,000200,000323,서울특별시,서대문구,도시,126.9393211,37.56036299,2.1,2.1,0.0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,기타,기타,,,,,기타,야외,기타야외,,,N,N,N,N,,,,,3.7,,2.0,290.0,47,,2000
230214144458646,기타(쓰레기 화재등),,,,,,,,,,0,0,0,6,2023,겨울,1,20230214,130500,02,14,13,05,화요일,중부소방서,충무로119안전센터,,000453,001100,서울특별시,중구,도시,126.9842201,37.56466125,3.0,1.3,0.0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,,,,,기타,야외,쓰레기,,,N,N,N,N,,,,,5.6,,3.0,180.0,42,,2000
230214161215367,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,27,3,440.53,84.95,사용중,0,1,1,31978,2023,겨울,1,20230214,135000,02,14,13,50,화요일,영등포소방서,대림119안전센터,,000304,001945,서울특별시,영등포구,도시,126.9123323,37.50132571,3.0,1.0,0.0,작동기기,전기적 아크(단락),전기적 요인,미확인단락,전기/전자,전선피복,계절용 기기,전기장판/담요/방석류,가구,소파,주거,공동주택,아파트,27.0,83.0,N,Y,N,N,,,,,5.6,,3.0,180.0,42,,2000
230214160341016,건축/구조물,양식(옥),철근콘크리트조,슬라브가,,17,0,10224.78,1020.33,사용중,0,0,0,2473,2023,겨울,1,20230214,141900,02,14,14,19,화요일,구로소방서,수궁119안전센터,,000454,001710,서울특별시,구로구,도시,126.8248916,37.47894881,4.9,2.6,0.0,담뱃불/ 라이터불,촛불,부주의,불씨/불꽃/화원방치,종이/목재/건초등,목재/ 합판,,,,,주거,공동주택,아파트,1.0,1.0,N,N,N,N,,,,,5.9,,3.0,250.0,41,,2000
230214164226555,건축/구조물,양식(옥),철근콘크리트조,슬라브가,,6,1,433.14,60.84,사용중,0,0,0,37,2023,겨울,1,20230214,152700,02,14,15,27,화요일,마포소방서,공덕119안전센터,,000345,000500,서울특별시,마포구,도시,126.9560973,37.54594249,3.3,0.7,0.0,작동기기,기기 전도/복사열/기기발열,부주의,가연물 근접방치,식품,음식물,주방기기,전기레인지,,,주거,공동주택,다세대주택,4.0,0.0,N,N,N,N,,,,,6.1,,2.0,290.0,42,,2000
230214202658222,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,2,1,117.99,0.0,사용중,0,0,0,50,2023,겨울,1,20230214,174800,02,14,17,48,화요일,동대문소방서,전농119안전센터,,000512,000356,서울특별시,동대문구,도시,127.0556451,37.57841612,3.5,2.0,0.0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,,,,,주거,단독주택,다가구주택,2.0,0.0,N,N,N,N,,,,,5.9,,2.0,320.0,41,,2000
230214203333756,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,5,1,1288.31,202.32,사용중,0,0,0,208,2023,겨울,1,20230214,180900,02,14,18,09,화요일,관악소방서,신림119안전센터,,000228,001700,서울특별시,관악구,도시,126.9191068,37.48291514,5.2,1.5,0.0,미상,미상,미상,미상,합성수지,플라스틱/ PVC/ 비닐/ 장판,,,,,산업시설,작업장,기타 작업장,3.0,5.0,N,Y,N,N,,,,,4.3,,3.0,270.0,40,,2000
230214204903718,건축/구조물,양식(옥),벽돌조,슬라브가,1.0,3,1,306.98,36.16,사용중,0,0,0,224,2023,겨울,1,20230214,185500,02,14,18,55,화요일,동작소방서,백운119안전센터,,000455,000000,서울특별시,동작구,도시,126.9792258,37.48686047,7.8,2.6,0.0,작동기기,기타(작동기기),부주의,가연물 근접방치,합성수지,플라스틱/ PVC/ 비닐/ 장판,,,,,주거,공동주택,다세대주택,1.0,0.0,N,N,N,N,,,,,4.3,,3.0,270.0,40,,2000
230214213808665,건축/구조물,한식(옥),목조,슬라브가,1.0,2,0,69.42,49.59,사용중,0,0,0,56,2023,겨울,1,20230214,190100,02,14,19,01,화요일,중부소방서,을지로119안전센터,,000252,001400,서울특별시,중구,도시,126.9992989,37.56424243,2.1,0.8,0.0,작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,전기/전자,전선피복,계절용 기기,에어컨,,,판매/업무시설,일반업무,일반빌딩,2.0,0.0,N,N,N,N,,,,,3.6,,3.0,320.0,42,,2000
230214215549564,건축/구조물,한식(옥),목조,와가,,1,,46.28,46.28,사용중,0,0,0,46,2023,겨울,1,20230214,203000,02,14,20,30,화요일,마포소방서,공덕119안전센터,,000110,000700,서울특별시,마포구,도시,126.9587009,37.5493492,4.0,0.2,0.0,작동기기,불꽃/ 스파크/ 정전기,전기적 요인,트래킹에 의한 단락,전기/전자,콘센트/ 스위치류,,,,,주거,단독주택,단독주택,1.0,1.0,N,N,N,N,,,,,2.3,,3.0,50.0,43,,2000
230214230723940,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,3,1,442.6,98.4,사용중,0,0,0,90,2023,겨울,1,20230214,221200,02,14,22,12,화요일,종로소방서,연건119안전센터,,000223,000418,서울특별시,종로구,도시,127.0043014,37.58153317,2.1,0.6,0.0,불꽃/ 불티,모닥불/ 연탄/ 숯,부주의,불씨/불꽃/화원방치,식품,음식물,,,,,생활서비스,음식점,한식,1.0,0.0,N,N,N,N,,,,,0.9,,2.0,20.0,55,,2000
230215004917516,기타(쓰레기 화재등),,,,,,,,,,0,0,0,102,2023,겨울,1,20230214,234500,02,14,23,45,화요일,강남소방서,삼성119안전센터,,000222,000440,서울특별시,강남구,도시,127.0432184,37.52264863,3.7,0.6,0.0,마찰/ 전도/ 복사,화염 전도/복사열,부주의,가연물 근접방치,간판/차양막등,기타(간판/차양막등),,,,,기타,야외,기타야외,,,N,N,N,N,,,,,0.9,,3.0,70.0,51,,2000
230215022443967,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,5,1,539.73,101.4,사용중,0,0,0,155,2023,겨울,1,20230215,001900,02,15,00,19,수요일,금천소방서,시흥119안전센터,,000400,001000,서울특별시,금천구,도시,126.9059191,37.4540941,2.1,1.6,0.0,작동기기,기기 전도/복사열/기기발열,부주의,기기(전기/ 기계 등) 사용.설치부주의,침구/직물류,기타(침구/직물류),계절용 기기,전기장판/담요/방석류,,,주거,단독주택,상가주택(주택부분에서 화재가 발생한 경우에만 해당),4.0,0.0,N,N,N,N,,,,,0.3,,3.0,50.0,49,,2000
230215005302043,기타(쓰레기 화재등),,,,,,,,,,0,0,0,11,2023,겨울,1,20230215,002300,02,15,00,23,수요일,용산소방서,한강로119안전센터,,000258,000245,서울특별시,용산구,도시,126.9724727,37.54239035,1.8,1.8,0.0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,,,,,기타,야외,쓰레기,,,N,N,N,N,,,,,0.3,,3.0,50.0,49,,2000
