WRINV_NO,FIRE_TYPE_NM,BLDG_SRTFRM_NM,BLDG_STRCTR_NM,BLDG_SRTRF_NM,BLDG_RSCU_DNGCT,GRND_NOFL,UDGD_NOFL,GFA,BTTM_AREA,BLDG_STTS_NM,DTH_CNT,INJPSN_CNT,HNL_DAM_CNT,PRPT_DAM_AMT,OCRN_YR,SEASN_NM,QTR_NO,OCRN_YMD,OCRN_TM,OCRN_MM,OCRN_DAY,OCRN_HR,OCRN_MN,DCLR_DOW,FRSTN_NM,CNTR_NM,LFDAU_NM,DSPT_REQ_TM,FIRE_SUPESN_REQ_TM,GRNDS_CTPV_NM,GRNDS_SGG_NM,CTY_FRMVL_SE_NM,DAMG_RGN_LOT,DAMG_RGN_LAT,GRNDS_DSTNC,CNTR_GRNDS_DSTNC,LFDAU_GRNDS_DSTNC,IGTN_HTSRC_LCLSF_NM,IGTN_HTSRC_SCLSF_NM,IGTN_DMNT_LCLSF_NM,IGTN_DMNT_SCLSF_NM,FRST_IGOBJ_LCLSF_NM,FRST_IGOBJ_SCLSF_NM,IGTN_ISTR_LCLSF_NM,IGTN_ISTR_SCLSF_NM,CMBS_EXPOBJ_LCLSF_NM,CMBS_EXPOBJ_SCLSF_NM,FCLT_PLC_LCLSF_NM,FCLT_PLC_MCLSF_NM,FCLT_PLC_SCLSF_NM,IGTN_FLR_NM,SO_AREA,FIRE_INSRNC_OBLG_JOIN_TRGT_YN,ARSON_MNG_TRGT_YN,MUB_YN,EMRG_CNTRL_YN,IGTN_PLC_NM,VHCL_IGTN_PSTN_NM,FND_FIRE_SE_NM,FND_FIRE_IGTN_BRNCH_NM,HR_UNIT_ARTMP,HR_UNIT_RN,HR_UNIT_WSPD,HR_UNIT_WNDRCT,HR_UNIT_HUM,HR_UNIT_SNWFL,HR_UNIT_VSDST
220101120626208,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,7,0,876.75,248.24,사용중,0,0,0,214,2022,겨울,1,20220101,105100,01,01,10,51,토요일,강서소방서,등촌119안전센터,,000419,001630,서울특별시,강서구,도시,126.856391,37.555979,0.6,0.6,0.0,담뱃불/ 라이터불,촛불,부주의,불씨/불꽃/화원방치,합성수지,플라스틱/ PVC/ 비닐/ 장판,,,,,주거,공동주택,다세대주택,,2.0,N,Y,N,N,,,,,-6.8,,2.3,50,42,,2000
220101173533643,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,4,1,391.31,76.45,사용중,0,2,2,18352,2022,겨울,1,20220101,121500,01,01,12,15,토요일,강북소방서,번동119안전센터,,000310,003200,서울특별시,강북구,도시,127.02418,37.635428,1.4,1.4,0.0,미상,미상,미상,미상,미상,미상,,,합성수지,기타(합성수지),주거,공동주택,기타 공동주택,지상층,86.0,N,N,N,N,,,,,-2.3,,1.2,90,34,,2000
220101163152261,건축/구조물,양식(옥),벽돌조,와가,1.0,2,,99.5,21.0,사용중,0,0,0,3037,2022,겨울,1,20220101,124800,01,01,12,48,토요일,마포소방서,서교119안전센터,,000300,000800,서울특별시,마포구,도시,126.903778,37.553616,3.8,1.5,0.0,불꽃/ 불티,기타(불꽃/불티),부주의,가연물 근접방치,종이/목재/건초등,종이,,,,,생활서비스,음식점,기타 음식점,,5.0,N,N,N,N,,,,,-2.3,,1.2,90,34,,2000
220101160403614,건축/구조물,양식(옥),철근콘크리트조,슬라브가,,4,1,494.56,108.44,사용중,0,0,0,56,2022,겨울,1,20220101,150900,01,01,15,09,토요일,성북소방서,종암119안전센터,,000330,000000,서울특별시,성북구,도시,127.033904,37.592293,1.5,1.5,0.0,담뱃불/ 라이터불,촛불,부주의,불씨/불꽃/화원방치,전기/전자,전기/ 전자기기 케이스,,,,,주거,단독주택,기타 단독주택,,0.0,N,Y,Y,N,,,,,1.9,,1.7,230,35,,2000
220102015118937,건축/구조물,한식(옥),벽돌조,와가,1.0,2,0,82.0,47.0,사용중,0,0,0,973,2022,겨울,1,20220101,154500,01,01,15,45,토요일,용산소방서,한강로119안전센터,,000245,000500,서울특별시,용산구,도시,126.969497,37.547593,1.0,1.0,0.0,작동기기,전기적 아크(단락),전기적 요인,과부하/과전류,전기/전자,전선피복,계절용 기기,열선,전기/전자,전선피복,주거,단독주택,단독주택,,0.0,N,N,N,N,,,,,1.9,,1.7,230,35,,2000
220101212227494,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,5,1,529.29,98.13,사용중,0,0,0,55,2022,겨울,1,20220101,203900,01,01,20,39,토요일,동대문소방서,장안119안전센터,,000325,000007,서울특별시,동대문구,도시,127.072056,37.569224,0.9,0.9,0.0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,합성수지,플라스틱/ PVC/ 비닐/ 장판,,,,,주거,공동주택,다세대주택,,0.0,N,N,N,N,,,,,-1.6,,0.9,70,47,,2000
220101235109125,건축/구조물,조립식,샌드위치패널조,샌드위치패널,1.0,1,0,16.5,16.5,사용중,0,0,0,2237,2022,겨울,1,20220101,204000,01,01,20,40,토요일,마포소방서,상암119안전센터,,000900,002300,서울특별시,마포구,도시,126.879531,37.564921,6.5,4.5,0.0,작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,전기/전자,전선피복,,,,,기타서비스,기타건축물,공중화장실,,5.0,N,N,N,N,,,,,-1.6,,0.9,70,47,,2000
220101224512321,자동차/철도차량,,,,,,,,,,0,0,0,462,2022,겨울,1,20220101,211500,01,01,21,15,토요일,노원소방서,상계119안전센터,,000257,000000,서울특별시,노원구,도시,127.061367,37.654931,2.5,1.6,0.0,작동기기,전기적 아크(단락),전기적 요인,반단선,합성수지,플라스틱/ PVC/ 비닐/ 장판,차량/ 선박부품,배선,,,자동차/철도차량,자동차,승용자동차,,,N,N,N,N,일반도로,앞좌석,,,-2.4,,2.1,20,49,,2000
220102020453190,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,5,0,449.97,135.06,사용중,0,0,0,268,2022,겨울,1,20220102,011100,01,02,01,11,일요일,강남소방서,영동119안전센터,,000437,000448,서울특별시,강남구,도시,127.028975,37.507322,4.1,2.3,0.0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,쓰레기류,재활용,,,,,주거,공동주택,다세대주택,,2.0,N,N,N,N,,,,,-2.9,,2.1,50,57,,2000
220102064420376,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,4,1,309.38,98.14,사용중,0,0,0,1,2022,겨울,1,20220102,060900,01,02,06,09,일요일,성동소방서,행당119안전센터,,000250,000700,서울특별시,성동구,도시,127.049449,37.539027,3.0,1.2,0.0,작동기기,기기 전도/복사열/기기발열,부주의,음식물 조리중,식품,음식물,,,,,주거,공동주택,다세대주택,,0.0,N,N,N,N,,,,,-1.9,0.0,2.5,50,66,0.1,647
220102114832627,건축/구조물,양식(옥),철근콘크리트조,시멘트기와,1.0,1,,120.0,120.0,사용중,0,0,0,256,2022,겨울,1,20220102,092700,01,02,09,27,일요일,서대문소방서,홍은119안전센터,,000255,001717,서울특별시,서대문구,도시,126.944593,37.600785,3.2,0.5,0.0,작동기기,전기적 아크(단락),전기적 요인,미확인단락,종이/목재/건초등,목재/ 합판,,,,,주거,단독주택,단독주택,,0.0,N,N,N,N,,,,,-1.9,0.3,1.4,340,82,0.4,1854
220102103148471,기타(쓰레기 화재등),,,,,,,,,,0,0,0,61,2022,겨울,1,20220102,094400,01,02,09,44,일요일,도봉소방서,도봉119안전센터,,000330,000330,서울특별시,도봉구,도시,127.048072,37.675407,1.8,1.5,0.0,담뱃불/ 라이터불,라이터불/ 성냥불,부주의,쓰레기 소각,쓰레기류,재활용,,,,,기타,야외,쓰레기,,,N,N,N,N,,,,,-1.9,0.3,1.4,340,82,0.4,1854
220102114539654,건축/구조물,양식(옥),벽돌조,슬라브가,1.0,2,1,240.23,85.2,사용중,0,0,0,14,2022,겨울,1,20220102,100200,01,02,10,02,일요일,동작소방서,백운119안전센터,,000308,000000,서울특별시,동작구,도시,126.964436,37.489697,6.5,0.7,0.0,작동기기,불꽃/ 스파크/ 정전기,부주의,음식물 조리중,식품,음식물,,,,,주거,단독주택,다가구주택,,0.0,N,N,N,N,,,,,-0.8,,0.7,250,81,0.3,1924
220102131142508,건축/구조물,양식(옥),철근콘크리트조,슬라브가,,17,5,16858.0,885.0,사용중,0,0,0,74,2022,겨울,1,20220102,110600,01,02,11,06,일요일,송파소방서,방이119안전센터,,000500,000500,서울특별시,송파구,도시,127.111152,37.515713,3.8,1.8,0.0,작동기기,불꽃/ 스파크/ 정전기,부주의,가연물 근접방치,종이/목재/건초등,기타(종이/목재/건초등),,,,,주거,공동주택,다세대주택,,1.0,N,N,N,N,,,,,0.0,,3.3,320,80,0.2,930
220102181731838,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,15,1,8742.72,568.68,사용중,0,0,0,1909,2022,겨울,1,20220102,154900,01,02,15,49,일요일,동작소방서,노량진119안전센터,,000513,002500,서울특별시,동작구,도시,126.966945,37.50787,7.7,3.0,0.0,미상,미상,미상,미상,미상,미상,,,,,주거,공동주택,아파트,,30.0,N,N,N,N,,,,,2.5,,3.3,270,46,,2000
220102211149276,건축/구조물,양식(옥),철골조,슬라브가,1.0,3,0,241.56,84.92,사용중,0,0,0,973,2022,겨울,1,20220102,195900,01,02,19,59,일요일,중부소방서,을지로119안전센터,,000241,002019,서울특별시,중구,도시,127.006622,37.566708,1.0,0.6,0.0,불꽃/ 불티,굴뚝(연통) 아궁이,부주의,불씨/불꽃/화원방치,식품,기타(식품),,,,,생활서비스,음식점,한식,,0.0,N,N,N,N,,,,,-1.6,,2.0,270,41,,2000
220102212809315,기타(쓰레기 화재등),,,,,,,,,,0,0,0,106,2022,겨울,1,20220102,203700,01,02,20,37,일요일,서초소방서,반포119안전센터,,000308,000300,서울특별시,서초구,도시,126.998184,37.495807,2.3,2.3,0.0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,합성수지,플라스틱/ PVC/ 비닐/ 장판,,,,,기타,야외,쓰레기,,,N,N,N,N,,,,,-2.6,,1.6,290,46,,2000
220102225455685,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,12,5,29989.66,2097.63,사용중,0,0,0,49,2022,겨울,1,20220102,220600,01,02,22,06,일요일,중부소방서,을지로119안전센터,,000240,000000,서울특별시,중구,도시,127.008343,37.565233,0.7,0.5,0.0,작동기기,기기 전도/복사열/기기발열,전기적 요인,절연열화에 의한 단락,전기/전자,전기/ 전자기기 기판,계절용 기기,전기히터/스토브,,,판매/업무시설,판매시설,쇼핑센터,,0.0,N,N,N,N,,,,,-3.8,,2.1,250,49,,2000
220102235249127,건축/구조물,양식(옥),철근콘크리트조,슬라브가,7.0,15,1,15337.8,15337.8,사용중,0,0,0,11,2022,겨울,1,20220102,225200,01,02,22,52,일요일,성동소방서,금호119안전센터,,000335,001819,서울특별시,성동구,도시,127.012682,37.543322,4.3,2.0,0.0,마찰/ 전도/ 복사,화염 전도/복사열,부주의,음식물 조리중,식품,음식물,,,,,주거,공동주택,아파트,,0.0,N,N,N,N,,,,,-3.8,,2.1,250,49,,2000
220103044904366,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,1,0,33.6,33.6,사용중,0,0,0,41,2022,겨울,1,20220103,032200,01,03,03,22,월요일,영등포소방서,당산119안전센터,,000238,001029,서울특별시,영등포구,도시,126.903638,37.534945,2.8,0.6,0.0,작동기기,기기 전도/복사열/기기발열,부주의,음식물 조리중,식품,음식물,,,,,생활서비스,음식점,한식,,0.0,N,N,N,N,,,,,-7.0,,1.6,270,59,,2000
220103082020874,건축/구조물,양식(옥),벽돌조,슬라브가,,2,1,309.96,207.67,사용중,0,0,0,50,2022,겨울,1,20220103,073700,01,03,07,37,월요일,은평소방서,진관119안전센터,,000500,000100,서울특별시,은평구,도시,126.928329,37.621316,2.0,2.0,0.0,작동기기,전기적 아크(단락),전기적 요인,트래킹에 의한 단락,합성수지,기타(합성수지),,,,,판매/업무시설,판매시설,상가빌딩,,0.0,N,N,N,N,,,,,-7.7,,2.0,20,54,,2000
220103153417825,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,15,1,10712.02,812.58,사용중,0,0,0,211,2022,겨울,1,20220103,084200,01,03,08,42,월요일,도봉소방서,쌍문119안전센터,,000312,002018,서울특별시,도봉구,도시,127.031627,37.659022,1.5,1.6,0.0,담뱃불/ 라이터불,촛불,부주의,불씨/불꽃/화원방치,침구/직물류,기타(침구/직물류),,,,,주거,공동주택,아파트,,3.0,N,Y,N,N,,,,,-7.6,,1.6,270,55,,2000
220103131902179,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,1,1,191.08,33.0,사용중,0,0,0,494,2022,겨울,1,20220103,101900,01,03,10,19,월요일,광진소방서,중곡119안전센터,,000322,003600,서울특별시,광진구,도시,127.081242,37.56475,3.0,1.0,0.0,작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,전기/전자,작동장치(모터/ 히터/ 램프 등),,,,,판매/업무시설,판매시설,상점가,,5.0,N,N,N,N,,,,,-4.0,,1.2,160,55,,2000
220103134954873,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,10,2,3457.14,25.0,사용중,0,0,0,468,2022,겨울,1,20220103,121500,01,03,12,15,월요일,송파소방서,방이119안전센터,,000440,000700,서울특별시,송파구,도시,127.113584,37.515287,3.8,3.4,0.0,작동기기,기기 전도/복사열/기기발열,부주의,가연물 근접방치,종이/목재/건초등,종이,,,,,판매/업무시설,일반업무,오피스텔,,1.0,N,Y,N,N,,,,,0.9,,2.1,180,36,,2000
220103164901798,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,4,1,607.84,142.13,철거중,0,1,1,0,2022,겨울,1,20220103,140600,01,03,14,06,월요일,은평소방서,녹번119안전센터,,000400,001500,서울특별시,은평구,도시,126.916449,37.589781,5.4,2.5,0.0,작동기기,전기적 아크(단락),부주의,기기(전기/ 기계 등) 사용.설치부주의,전기/전자,전선피복,,,,,생활서비스,음식점,호프집,지상층,0.0,N,N,N,N,,,,,2.0,,2.4,270,43,,2000
220103172148125,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,4,1,586.02,119.52,사용중,0,0,0,101,2022,겨울,1,20220103,160300,01,03,16,03,월요일,관악소방서,관악119안전센터,,000459,000134,서울특별시,관악구,도시,126.969812,37.468977,3.3,3.3,0.0,작동기기,기기 전도/복사열/기기발열,부주의,음식물 조리중,식품,음식물,주방기기,전기레인지,,,주거,공동주택,연립주택,,0.0,N,N,N,N,,,,,2.3,,2.4,230,49,,2000
220103224302459,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,6,0,543.22,150.79,사용중,0,1,1,1494,2022,겨울,1,20220103,175200,01,03,17,52,월요일,관악소방서,난곡119안전센터,,000457,000030,서울특별시,관악구,도시,126.919039,37.475964,5.5,1.0,0.0,작동기기,기기 전도/복사열/기기발열,부주의,음식물 조리중,식품,튀김유,,,,,주거,공동주택,다세대주택,지상층,9.0,N,Y,N,N,,,,,1.6,,3.0,200,56,,2000
220103195943297,건축/구조물,양식(옥),벽돌조,슬라브가,1.0,2,1,149.18,0.0,사용중,0,0,0,52,2022,겨울,1,20220103,182200,01,03,18,22,월요일,종로소방서,세종로119안전센터,,000708,000016,서울특별시,종로구,도시,126.968394,37.573153,2.5,2.5,0.0,미상,미상,미상,미상,미상,미상,,,,,주거,단독주택,다가구주택,,1.0,N,N,N,N,,,,,1.3,,1.9,200,58,,2000
220103205835147,자동차/철도차량,,,,,,,,,,0,0,0,2013,2022,겨울,1,20220103,184400,01,03,18,44,월요일,중랑소방서,망우119안전센터,,000452,001340,서울특별시,중랑구,도시,127.114524,37.60114,3.2,1.7,0.0,미상,미상,방화의심,방화의심,미상,미상,,,,,자동차/철도차량,자동차,승용자동차,,,N,N,N,N,기타 도로,앞좌석,,,1.3,,1.9,200,58,,2000
220103231615491,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,4,0,312.0,96.0,사용중,0,0,0,182050,2022,겨울,1,20220103,200200,01,03,20,02,월요일,송파소방서,마천119안전센터,,000420,002925,서울특별시,송파구,도시,127.134173,37.504761,2.5,2.5,0.0,작동기기,불꽃/ 스파크/ 정전기,가스누출(폭발),가스누출(폭발),가연성가스,천연가스,상업장비,가스온수기,가연성가스,천연가스,주거,단독주택,상가주택(주택부분에서 화재가 발생한 경우에만 해당),,10.0,N,N,N,N,,,,,1.2,,1.8,270,68,,2000
220104000858377,건축/구조물,양식(옥),벽돌조,슬라브가,1.0,3,1,243.53,72.81,사용중,0,1,1,3359,2022,겨울,1,20220103,212900,01,03,21,29,월요일,동대문소방서,장안119안전센터,,000406,001116,서울특별시,동대문구,도시,127.058421,37.56854,3.0,3.0,0.0,미상,미상,미상,미상,기타,기타,,,,,주거,단독주택,다가구주택,지상층,4.0,N,N,N,N,,,,,1.1,0.0,2.8,200,74,,2000
220103233540427,자동차/철도차량,,,,,,,,,,0,0,0,3415,2022,겨울,1,20220103,215700,01,03,21,57,월요일,마포소방서,염리119안전센터,,000330,000700,서울특별시,마포구,도시,126.946677,37.550802,1.7,1.9,0.0,미상,미상,미상,미상,미상,미상,,,,,자동차/철도차량,자동차,승용자동차,,,N,N,N,N,일반도로,앞좌석,,,1.1,0.0,2.8,200,74,,2000
220104023802630,자동차/철도차량,,,,,,,,,,0,0,0,3245,2022,겨울,1,20220104,003700,01,04,00,37,화요일,은평소방서,역촌119안전센터,,000335,003555,서울특별시,은평구,도시,126.916465,37.600249,4.7,1.5,0.0,작동기기,전기적 아크(단락),전기적 요인,트래킹에 의한 단락,자동차/철도차량/선박/항공기,부품,차량/ 선박부품,엔진본체,,,자동차/철도차량,자동차,소형 승합차,,,N,N,N,N,주차장,엔진룸,,,0.7,0.0,1.6,290,81,,2000
220104064836980,자동차/철도차량,,,,,,,,,,0,0,0,3168,2022,겨울,1,20220104,014300,01,04,01,43,화요일,관악소방서,봉천119안전센터,,000250,001600,서울특별시,관악구,도시,126.959238,37.480485,3.5,1.5,0.0,미상,미상,미상,미상,미상,미상,차량/ 선박부품,배선,,,자동차/철도차량,건설기계,덤프트럭,,,N,N,N,N,공지,엔진룸,,,0.7,,1.3,290,81,,2000
220104111550400,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,5,1,634.65,106.58,사용중,0,0,0,2934,2022,겨울,1,20220104,083200,01,04,08,32,화요일,서초소방서,서초119안전센터,,000435,013855,서울특별시,서초구,도시,127.011306,37.481808,3.5,1.8,0.0,작동기기,전기적 아크(단락),전기적 요인,누전/지락,전기/전자,전선피복,,,,,판매/업무시설,일반업무,일반빌딩,,50.0,N,N,N,N,,,,,-4.6,,1.9,270,75,,1901
220104101444603,건축/구조물,양식(옥),벽돌조,슬라브가,1.0,2,1,185.04,59.88,사용중,0,0,0,400,2022,겨울,1,20220104,090600,01,04,09,06,화요일,강북소방서,번동119안전센터,,000338,001100,서울특별시,강북구,도시,127.024197,37.642897,1.8,1.8,0.0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,,,,,주거,단독주택,다가구주택,,10.0,N,N,N,N,,,,,-4.3,,3.8,290,73,,1914
220104122149498,건축/구조물,양식(옥),철근콘크리트조,기타 즙,1.0,3,0,94.92,31.64,사용중,0,0,0,310,2022,겨울,1,20220104,104100,01,04,10,41,화요일,서대문소방서,홍은119안전센터,,000440,000622,서울특별시,서대문구,도시,126.944159,37.588511,2.7,1.5,0.0,작동기기,기기 전도/복사열/기기발열,기타,기타,식품,튀김유,,,,,생활서비스,음식점,기타휴게음식점,,0.0,N,N,N,N,,,,,-3.5,,2.8,290,66,,1995
220104155048377,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,4,1,392.55,132.91,사용중,0,0,0,2200,2022,겨울,1,20220104,124400,01,04,12,44,화요일,강남소방서,영동119안전센터,,000234,003500,서울특별시,강남구,도시,127.029424,37.526617,1.2,4.9,0.0,작동기기,기기 전도/복사열/기기발열,기계적 요인,자동제어 실패,식품,튀김유,주방기기,튀김기,,,생활서비스,음식점,치킨/족발,,0.0,N,N,N,N,,,,,-0.6,,2.5,270,45,,2000
220104164128610,건축/구조물,양식(옥),철근콘크리트조,슬라브가,1.0,31,0,14429.6,690.63,사용중,0,0,0,23,2022,겨울,1,20220104,132900,01,04,13,29,화요일,강남소방서,삼성119안전센터,,000416,000601,서울특별시,강남구,도시,127.051025,37.515933,2.0,2.0,0.0,작동기기,기기 전도/복사열/기기발열,부주의,음식물 조리중,식품,음식물,주방기기,가스렌지,,,주거,공동주택,아파트,,0.0,N,N,N,N,,,,,-0.5,,2.9,270,43,,2000
220104160111881,기타(쓰레기 화재등),,,,,,,,,,0,0,0,215,2022,겨울,1,20220104,134500,01,04,13,45,화요일,용산소방서,이태원119안전센터,,000631,000239,서울특별시,용산구,도시,126.998446,37.533268,3.0,1.0,0.0,담뱃불/ 라이터불,담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,,,,,기타,야외,쓰레기,,,N,N,N,N,,,,,-0.5,,2.9,270,43,,2000
